Date,meter_52,meter_51,meter_sum
9/29/2020 23:40,2,377,3.1836
9/29/2020 23:45,2,380,3.2088
9/29/2020 23:50,2,379,3.2004
9/29/2020 23:55,2,378,3.192
9/30/2020 0:00,2,382,3.2256
9/30/2020 0:05,2,382,3.2256
9/30/2020 0:10,2,384,3.2424
9/30/2020 0:15,2,377,3.1836
9/30/2020 0:20,2,379,3.2004
9/30/2020 0:25,2,380,3.2088
9/30/2020 0:30,2,381,3.2172
9/30/2020 0:35,2,383,3.234
9/30/2020 0:40,2,377,3.1836
9/30/2020 0:45,2,381,3.2172
9/30/2020 0:50,2,378,3.192
9/30/2020 0:55,2,379,3.2004
9/30/2020 1:00,2,382,3.2256
9/30/2020 1:05,2,379,3.2004
9/30/2020 1:10,2,389,3.2844
9/30/2020 1:15,2,383,3.234
9/30/2020 1:20,2,379,3.2004
9/30/2020 1:25,2,378,3.192
9/30/2020 1:30,2,376,3.1752
9/30/2020 1:35,2,383,3.234
9/30/2020 1:40,2,379,3.2004
9/30/2020 1:45,2,379,3.2004
9/30/2020 1:50,2,378,3.192
9/30/2020 1:55,2,376,3.1752
9/30/2020 2:00,2,382,3.2256
9/30/2020 2:05,2,381,3.2172
9/30/2020 2:10,2,379,3.2004
9/30/2020 2:15,2,375,3.1668
9/30/2020 2:20,2,375,3.1668
9/30/2020 2:25,2,378,3.192
9/30/2020 2:30,2,374,3.1584
9/30/2020 2:35,2,378,3.192
9/30/2020 2:40,2,370,3.1248
9/30/2020 2:45,2,367,3.0996
9/30/2020 2:50,2,369,3.1164
9/30/2020 2:55,2,368,3.108
9/30/2020 3:00,2,371,3.1332
9/30/2020 3:05,2,371,3.1332
9/30/2020 3:10,2,372,3.1416
9/30/2020 3:15,2,373,3.15
9/30/2020 3:20,2,368,3.108
9/30/2020 3:25,2,373,3.15
9/30/2020 3:30,2,377,3.1836
9/30/2020 3:35,2,372,3.1416
9/30/2020 3:40,2,374,3.1584
9/30/2020 3:45,2,370,3.1248
9/30/2020 3:50,2,367,3.0996
9/30/2020 3:55,2,369,3.1164
9/30/2020 4:00,2,367,3.0996
9/30/2020 4:05,2,374,3.1584
9/30/2020 4:10,2,370,3.1248
9/30/2020 4:15,2,375,3.1668
9/30/2020 4:20,2,374,3.1584
9/30/2020 4:25,2,369,3.1164
9/30/2020 4:30,2,373,3.15
9/30/2020 4:35,2,372,3.1416
9/30/2020 4:40,2,370,3.1248
9/30/2020 4:45,2,370,3.1248
9/30/2020 4:50,2,367,3.0996
9/30/2020 4:55,2,372,3.1416
9/30/2020 5:00,2,372,3.1416
9/30/2020 5:05,2,369,3.1164
9/30/2020 5:10,2,380,3.2088
9/30/2020 5:15,2,368,3.108
9/30/2020 5:20,2,371,3.1332
9/30/2020 5:25,2,371,3.1332
9/30/2020 5:30,2,371,3.1332
9/30/2020 5:35,2,374,3.1584
9/30/2020 5:40,2,368,3.108
9/30/2020 5:45,2,373,3.15
9/30/2020 5:50,2,374,3.1584
9/30/2020 5:55,2,366,3.0912
9/30/2020 6:00,2,375,3.1668
9/30/2020 6:05,2,376,3.1752
9/30/2020 6:10,2,372,3.1416
9/30/2020 6:15,2,375,3.1668
9/30/2020 6:20,2,372,3.1416
9/30/2020 6:25,2,373,3.15
9/30/2020 6:30,2,375,3.1668
9/30/2020 6:35,2,374,3.1584
9/30/2020 6:40,2,372,3.1416
9/30/2020 6:45,2,372,3.1416
9/30/2020 6:50,2,374,3.1584
9/30/2020 6:55,2,371,3.1332
9/30/2020 7:00,2,369,3.1164
9/30/2020 7:05,2,378,3.192
9/30/2020 7:10,2,373,3.15
9/30/2020 7:15,2,378,3.192
9/30/2020 7:20,2,376,3.1752
9/30/2020 7:25,2,373,3.15
9/30/2020 7:30,2,382,3.2256
9/30/2020 7:35,2,377,3.1836
9/30/2020 7:40,2,374,3.1584
9/30/2020 7:45,2,373,3.15
9/30/2020 7:50,2,369,3.1164
9/30/2020 7:55,2,379,3.2004
9/30/2020 8:00,2,373,3.15
9/30/2020 8:05,2,376,3.1752
9/30/2020 8:10,2,376,3.1752
9/30/2020 8:15,2,371,3.1332
9/30/2020 8:20,2,384,3.2424
9/30/2020 8:25,2,374,3.1584
9/30/2020 8:30,2,369,3.1164
9/30/2020 8:35,2,375,3.1668
9/30/2020 8:40,2,377,3.1836
9/30/2020 8:45,2,375,3.1668
9/30/2020 8:50,2,368,3.108
9/30/2020 8:55,2,368,3.108
9/30/2020 9:00,2,375,3.1668
9/30/2020 9:05,2,369,3.1164
9/30/2020 9:10,2,369,3.1164
9/30/2020 9:15,2,370,3.1248
9/30/2020 9:20,2,369,3.1164
9/30/2020 9:25,2,380,3.2088
9/30/2020 9:30,2,376,3.1752
9/30/2020 9:35,2,369,3.1164
9/30/2020 9:40,2,373,3.15
9/30/2020 9:45,2,369,3.1164
9/30/2020 9:50,2,373,3.15
9/30/2020 9:55,2,375,3.1668
9/30/2020 10:00,2,369,3.1164
9/30/2020 10:05,2,374,3.1584
9/30/2020 10:10,2,371,3.1332
9/30/2020 10:15,2,370,3.1248
9/30/2020 10:20,2,378,3.192
9/30/2020 10:25,2,371,3.1332
9/30/2020 10:30,2,372,3.1416
9/30/2020 10:35,2,380,3.2088
9/30/2020 10:40,2,386,3.2592
9/30/2020 10:45,2,374,3.1584
9/30/2020 10:50,2,378,3.192
9/30/2020 10:55,2,382,3.2256
9/30/2020 11:00,2,378,3.192
9/30/2020 11:05,2,381,3.2172
9/30/2020 11:10,2,373,3.15
9/30/2020 11:15,2,376,3.1752
9/30/2020 11:20,2,377,3.1836
9/30/2020 11:25,2,375,3.1668
9/30/2020 11:30,2,378,3.192
9/30/2020 11:35,2,384,3.2424
9/30/2020 11:40,2,383,3.234
9/30/2020 11:45,2,373,3.15
9/30/2020 11:50,2,376,3.1752
9/30/2020 11:55,2,374,3.1584
9/30/2020 12:00,2,380,3.2088
9/30/2020 12:05,2,376,3.1752
9/30/2020 12:10,2,380,3.2088
9/30/2020 12:15,2,377,3.1836
9/30/2020 12:20,2,378,3.192
9/30/2020 12:25,2,374,3.1584
9/30/2020 12:30,2,377,3.1836
9/30/2020 12:35,2,382,3.2256
9/30/2020 12:40,2,376,3.1752
9/30/2020 12:45,2,374,3.1584
9/30/2020 12:50,2,372,3.1416
9/30/2020 12:55,2,375,3.1668
9/30/2020 13:00,2,377,3.1836
9/30/2020 13:05,2,374,3.1584
9/30/2020 13:10,2,375,3.1668
9/30/2020 13:15,2,373,3.15
9/30/2020 13:20,2,376,3.1752
9/30/2020 13:25,2,374,3.1584
9/30/2020 13:30,2,373,3.15
9/30/2020 13:35,2,373,3.15
9/30/2020 13:40,2,376,3.1752
9/30/2020 13:45,2,375,3.1668
9/30/2020 13:50,2,377,3.1836
9/30/2020 13:55,2,372,3.1416
9/30/2020 14:00,2,376,3.1752
9/30/2020 14:05,2,376,3.1752
9/30/2020 14:10,2,379,3.2004
9/30/2020 14:15,2,376,3.1752
9/30/2020 14:20,2,374,3.1584
9/30/2020 14:25,2,381,3.2172
9/30/2020 14:30,2,377,3.1836
9/30/2020 14:35,2,378,3.192
9/30/2020 14:40,2,377,3.1836
9/30/2020 14:45,2,376,3.1752
9/30/2020 14:50,2,374,3.1584
9/30/2020 14:55,2,371,3.1332
9/30/2020 15:00,2,377,3.1836
9/30/2020 15:05,2,372,3.1416
9/30/2020 15:10,2,378,3.192
9/30/2020 15:15,2,377,3.1836
9/30/2020 15:20,2,378,3.192
9/30/2020 15:25,2,375,3.1668
9/30/2020 15:30,2,378,3.192
9/30/2020 15:35,2,376,3.1752
9/30/2020 15:40,2,378,3.192
9/30/2020 15:45,2,371,3.1332
9/30/2020 15:50,2,375,3.1668
9/30/2020 15:55,2,372,3.1416
9/30/2020 16:00,2,378,3.192
9/30/2020 16:05,2,372,3.1416
9/30/2020 16:10,2,378,3.192
9/30/2020 16:15,2,375,3.1668
9/30/2020 16:20,2,376,3.1752
9/30/2020 16:25,2,372,3.1416
9/30/2020 16:30,2,381,3.2172
9/30/2020 16:35,2,375,3.1668
9/30/2020 16:40,2,375,3.1668
9/30/2020 16:45,2,374,3.1584
9/30/2020 16:50,2,372,3.1416
9/30/2020 16:55,2,372,3.1416
9/30/2020 17:00,2,373,3.15
9/30/2020 17:05,2,374,3.1584
9/30/2020 17:10,2,378,3.192
9/30/2020 17:15,2,377,3.1836
9/30/2020 17:20,2,375,3.1668
9/30/2020 17:25,2,369,3.1164
9/30/2020 17:30,2,371,3.1332
9/30/2020 17:35,2,376,3.1752
9/30/2020 17:40,2,377,3.1836
9/30/2020 17:45,2,375,3.1668
9/30/2020 17:50,2,375,3.1668
9/30/2020 17:55,2,374,3.1584
9/30/2020 18:00,2,373,3.15
9/30/2020 18:05,2,372,3.1416
9/30/2020 18:10,2,375,3.1668
9/30/2020 18:15,2,379,3.2004
9/30/2020 18:20,2,379,3.2004
9/30/2020 18:25,2,386,3.2592
9/30/2020 18:30,2,378,3.192
9/30/2020 18:35,2,373,3.15
9/30/2020 18:40,2,378,3.192
9/30/2020 18:45,2,375,3.1668
9/30/2020 18:50,2,375,3.1668
9/30/2020 18:55,2,376,3.1752
9/30/2020 19:00,2,375,3.1668
9/30/2020 19:05,2,375,3.1668
9/30/2020 19:10,2,377,3.1836
9/30/2020 19:15,2,379,3.2004
9/30/2020 19:20,2,378,3.192
9/30/2020 19:25,2,379,3.2004
9/30/2020 19:30,2,378,3.192
9/30/2020 19:35,2,378,3.192
9/30/2020 19:40,2,383,3.234
9/30/2020 19:45,2,375,3.1668
9/30/2020 19:50,2,382,3.2256
9/30/2020 19:55,2,377,3.1836
9/30/2020 20:00,2,380,3.2088
9/30/2020 20:05,2,380,3.2088
9/30/2020 20:10,2,376,3.1752
9/30/2020 20:15,2,376,3.1752
9/30/2020 20:20,2,375,3.1668
9/30/2020 20:25,2,378,3.192
9/30/2020 20:30,2,376,3.1752
9/30/2020 20:35,2,376,3.1752
9/30/2020 20:40,2,376,3.1752
9/30/2020 20:45,2,375,3.1668
9/30/2020 20:50,2,382,3.2256
9/30/2020 20:55,2,376,3.1752
9/30/2020 21:00,2,380,3.2088
9/30/2020 21:05,2,380,3.2088
9/30/2020 21:10,2,373,3.15
9/30/2020 21:15,2,379,3.2004
9/30/2020 21:20,2,374,3.1584
9/30/2020 21:25,2,377,3.1836
9/30/2020 21:30,2,375,3.1668
9/30/2020 21:35,2,371,3.1332
9/30/2020 21:40,2,376,3.1752
9/30/2020 21:45,2,377,3.1836
9/30/2020 21:50,2,380,3.2088
9/30/2020 21:55,2,372,3.1416
9/30/2020 22:00,2,372,3.1416
9/30/2020 22:05,2,374,3.1584
9/30/2020 22:10,2,378,3.192
9/30/2020 22:15,2,380,3.2088
9/30/2020 22:20,2,371,3.1332
9/30/2020 22:25,2,371,3.1332
9/30/2020 22:30,2,372,3.1416
9/30/2020 22:35,2,372,3.1416
9/30/2020 22:40,2,374,3.1584
9/30/2020 22:45,2,368,3.108
9/30/2020 22:50,2,372,3.1416
9/30/2020 22:55,2,374,3.1584
9/30/2020 23:00,2,374,3.1584
9/30/2020 23:05,2,380,3.2088
9/30/2020 23:10,2,374,3.1584
9/30/2020 23:15,2,374,3.1584
9/30/2020 23:20,2,376,3.1752
9/30/2020 23:25,2,368,3.108
9/30/2020 23:30,2,373,3.15
9/30/2020 23:35,2,369,3.1164
9/30/2020 23:40,2,372,3.1416
9/30/2020 23:45,2,372,3.1416
9/30/2020 23:50,2,370,3.1248
9/30/2020 23:55,2,370,3.1248
10/1/2020 0:00,2,371,3.1332
10/1/2020 0:05,2,378,3.192
10/1/2020 0:10,2,377,3.1836
10/1/2020 0:15,2,376,3.1752
10/1/2020 0:20,2,381,3.2172
10/1/2020 0:25,2,374,3.1584
10/1/2020 0:30,2,379,3.2004
10/1/2020 0:35,2,378,3.192
10/1/2020 0:40,2,377,3.1836
10/1/2020 0:45,2,379,3.2004
10/1/2020 0:50,2,372,3.1416
10/1/2020 0:55,2,379,3.2004
10/1/2020 1:00,2,380,3.2088
10/1/2020 1:05,2,376,3.1752
10/1/2020 1:10,2,379,3.2004
10/1/2020 1:15,2,375,3.1668
10/1/2020 1:20,2,382,3.2256
10/1/2020 1:25,2,377,3.1836
10/1/2020 1:30,2,377,3.1836
10/1/2020 1:35,2,374,3.1584
10/1/2020 1:40,2,373,3.15
10/1/2020 1:45,2,381,3.2172
10/1/2020 1:50,2,371,3.1332
10/1/2020 1:55,2,373,3.15
10/1/2020 2:00,2,373,3.15
10/1/2020 2:05,2,372,3.1416
10/1/2020 2:10,2,376,3.1752
10/1/2020 2:15,2,372,3.1416
10/1/2020 2:20,2,375,3.1668
10/1/2020 2:25,2,376,3.1752
10/1/2020 2:30,2,379,3.2004
10/1/2020 2:35,2,379,3.2004
10/1/2020 2:40,2,372,3.1416
10/1/2020 2:45,2,372,3.1416
10/1/2020 2:50,2,378,3.192
10/1/2020 2:55,2,369,3.1164
10/1/2020 3:00,2,376,3.1752
10/1/2020 3:05,2,373,3.15
10/1/2020 3:10,2,371,3.1332
10/1/2020 3:15,2,372,3.1416
10/1/2020 3:20,2,374,3.1584
10/1/2020 3:25,2,376,3.1752
10/1/2020 3:30,2,373,3.15
10/1/2020 3:35,2,370,3.1248
10/1/2020 3:40,2,372,3.1416
10/1/2020 3:45,2,370,3.1248
10/1/2020 3:50,2,373,3.15
10/1/2020 3:55,2,368,3.108
10/1/2020 4:00,2,377,3.1836
10/1/2020 4:05,2,374,3.1584
10/1/2020 4:10,2,373,3.15
10/1/2020 4:15,2,378,3.192
10/1/2020 4:20,2,372,3.1416
10/1/2020 4:25,2,375,3.1668
10/1/2020 4:30,2,374,3.1584
10/1/2020 4:35,2,373,3.15
10/1/2020 4:40,2,373,3.15
10/1/2020 4:45,2,368,3.108
10/1/2020 4:50,2,374,3.1584
10/1/2020 4:55,2,370,3.1248
10/1/2020 5:00,2,371,3.1332
10/1/2020 5:05,2,372,3.1416
10/1/2020 5:10,2,372,3.1416
10/1/2020 5:15,2,368,3.108
10/1/2020 5:20,2,377,3.1836
10/1/2020 5:25,2,372,3.1416
10/1/2020 5:30,2,374,3.1584
10/1/2020 5:35,2,373,3.15
10/1/2020 5:40,2,373,3.15
10/1/2020 5:45,2,376,3.1752
10/1/2020 5:50,2,371,3.1332
10/1/2020 5:55,2,374,3.1584
10/1/2020 6:00,2,376,3.1752
10/1/2020 6:05,2,373,3.15
10/1/2020 6:10,2,378,3.192
10/1/2020 6:15,2,373,3.15
10/1/2020 6:20,2,374,3.1584
10/1/2020 6:25,2,374,3.1584
10/1/2020 6:30,2,373,3.15
10/1/2020 6:35,2,376,3.1752
10/1/2020 6:40,2,371,3.1332
10/1/2020 6:45,2,374,3.1584
10/1/2020 6:50,2,376,3.1752
10/1/2020 6:55,2,371,3.1332
10/1/2020 7:00,2,377,3.1836
10/1/2020 7:05,2,373,3.15
10/1/2020 7:10,2,372,3.1416
10/1/2020 7:15,2,375,3.1668
10/1/2020 7:20,2,373,3.15
10/1/2020 7:25,2,377,3.1836
10/1/2020 7:30,2,377,3.1836
10/1/2020 7:35,2,372,3.1416
10/1/2020 7:40,2,375,3.1668
10/1/2020 7:45,2,371,3.1332
10/1/2020 7:50,2,376,3.1752
10/1/2020 7:55,2,372,3.1416
10/1/2020 8:00,2,373,3.15
10/1/2020 8:05,2,382,3.2256
10/1/2020 8:10,2,381,3.2172
10/1/2020 8:15,2,375,3.1668
10/1/2020 8:20,2,376,3.1752
10/1/2020 8:25,2,374,3.1584
10/1/2020 8:30,2,377,3.1836
10/1/2020 8:35,2,377,3.1836
10/1/2020 8:40,2,379,3.2004
10/1/2020 8:45,2,377,3.1836
10/1/2020 8:50,2,378,3.192
10/1/2020 8:55,2,378,3.192
10/1/2020 9:00,2,375,3.1668
10/1/2020 9:05,2,377,3.1836
10/1/2020 9:10,2,381,3.2172
10/1/2020 9:15,2,375,3.1668
10/1/2020 9:20,2,378,3.192
10/1/2020 9:25,2,372,3.1416
10/1/2020 9:30,2,375,3.1668
10/1/2020 9:35,2,379,3.2004
10/1/2020 9:40,2,377,3.1836
10/1/2020 9:45,2,374,3.1584
10/1/2020 9:50,2,377,3.1836
10/1/2020 9:55,2,374,3.1584
10/1/2020 10:00,2,380,3.2088
10/1/2020 10:05,2,381,3.2172
10/1/2020 10:10,2,380,3.2088
10/1/2020 10:15,2,378,3.192
10/1/2020 10:20,2,374,3.1584
10/1/2020 10:25,2,376,3.1752
10/1/2020 10:30,2,374,3.1584
10/1/2020 10:35,2,380,3.2088
10/1/2020 10:40,2,385,3.2508
10/1/2020 10:45,2,377,3.1836
10/1/2020 10:50,2,376,3.1752
10/1/2020 10:55,2,380,3.2088
10/1/2020 11:00,2,380,3.2088
10/1/2020 11:05,2,381,3.2172
10/1/2020 11:10,2,384,3.2424
10/1/2020 11:15,2,379,3.2004
10/1/2020 11:20,2,379,3.2004
10/1/2020 11:25,2,375,3.1668
10/1/2020 11:30,2,379,3.2004
10/1/2020 11:35,2,378,3.192
10/1/2020 11:40,2,385,3.2508
10/1/2020 11:45,2,372,3.1416
10/1/2020 11:50,2,377,3.1836
10/1/2020 11:55,2,372,3.1416
10/1/2020 12:00,2,373,3.15
10/1/2020 12:05,2,375,3.1668
10/1/2020 12:10,2,380,3.2088
10/1/2020 12:15,2,379,3.2004
10/1/2020 12:20,2,372,3.1416
10/1/2020 12:25,2,381,3.2172
10/1/2020 12:30,2,374,3.1584
10/1/2020 12:35,2,379,3.2004
10/1/2020 12:40,2,370,3.1248
10/1/2020 12:45,2,367,3.0996
10/1/2020 12:50,2,372,3.1416
10/1/2020 12:55,2,369,3.1164
10/1/2020 13:00,2,374,3.1584
10/1/2020 13:05,2,372,3.1416
10/1/2020 13:10,2,372,3.1416
10/1/2020 13:15,2,372,3.1416
10/1/2020 13:20,2,-32255,-270.9252
10/1/2020 13:25,2,-32255,-270.9252
10/1/2020 13:30,2,13313,111.846
10/1/2020 13:35,2,377,3.1836
10/1/2020 13:40,2,371,3.1332
10/1/2020 13:45,2,374,3.1584
10/1/2020 13:50,2,373,3.15
10/1/2020 13:55,2,373,3.15
10/1/2020 14:00,2,380,3.2088
10/1/2020 14:05,2,371,3.1332
10/1/2020 14:10,2,16407,137.8356
10/1/2020 14:15,2,372,3.1416
10/1/2020 14:20,2,372,3.1416
10/1/2020 14:25,2,372,3.1416
10/1/2020 14:30,2,372,3.1416
10/1/2020 14:35,2,372,3.1416
10/1/2020 14:40,2,372,3.1416
10/1/2020 14:45,2,372,3.1416
10/1/2020 14:50,2,372,3.1416
10/1/2020 14:55,2,372,3.1416
10/1/2020 15:00,2,372,3.1416
10/1/2020 15:05,2,372,3.1416
10/1/2020 15:10,2,372,3.1416
10/1/2020 15:15,2,368,3.108
10/1/2020 15:20,2,376,3.1752
10/1/2020 15:25,2,379,3.2004
10/1/2020 15:30,2,388,3.276
10/1/2020 15:35,2,380,3.2088
10/1/2020 15:40,2,379,3.2004
10/1/2020 15:45,2,382,3.2256
10/1/2020 15:50,2,377,3.1836
10/1/2020 15:55,2,372,3.1416
10/1/2020 16:00,2,375,3.1668
10/1/2020 16:05,2,377,3.1836
10/1/2020 16:10,2,380,3.2088
10/1/2020 16:15,2,380,3.2088
10/1/2020 16:20,2,373,3.15
10/1/2020 16:25,2,372,3.1416
10/1/2020 16:30,2,375,3.1668
10/1/2020 16:35,2,373,3.15
10/1/2020 16:40,2,380,3.2088
10/1/2020 16:45,2,377,3.1836
10/1/2020 16:50,2,375,3.1668
10/1/2020 16:55,2,379,3.2004
10/1/2020 17:00,2,377,3.1836
10/1/2020 17:05,2,371,3.1332
10/1/2020 17:10,2,381,3.2172
10/1/2020 17:15,2,378,3.192
10/1/2020 17:20,2,376,3.1752
10/1/2020 17:25,2,378,3.192
10/1/2020 17:30,2,372,3.1416
10/1/2020 17:35,2,369,3.1164
10/1/2020 17:40,2,373,3.15
10/1/2020 17:45,2,371,3.1332
10/1/2020 17:50,2,376,3.1752
10/1/2020 17:55,2,378,3.192
10/1/2020 18:00,2,376,3.1752
10/1/2020 18:05,2,374,3.1584
10/1/2020 18:10,2,369,3.1164
10/1/2020 18:15,2,374,3.1584
10/1/2020 18:20,2,374,3.1584
10/1/2020 18:25,2,380,3.2088
10/1/2020 18:30,2,378,3.192
10/1/2020 18:35,2,375,3.1668
10/1/2020 18:40,2,376,3.1752
10/1/2020 18:45,2,375,3.1668
10/1/2020 18:50,2,375,3.1668
10/1/2020 18:55,2,370,3.1248
10/1/2020 19:00,2,376,3.1752
10/1/2020 19:05,2,372,3.1416
10/1/2020 19:10,2,375,3.1668
10/1/2020 19:15,2,377,3.1836
10/1/2020 19:20,2,378,3.192
10/1/2020 19:25,2,376,3.1752
10/1/2020 19:30,2,375,3.1668
10/1/2020 19:35,2,373,3.15
10/1/2020 19:40,2,373,3.15
10/1/2020 19:45,2,369,3.1164
10/1/2020 19:50,2,374,3.1584
10/1/2020 19:55,2,368,3.108
10/1/2020 20:00,2,374,3.1584
10/1/2020 20:05,2,375,3.1668
10/1/2020 20:10,2,370,3.1248
10/1/2020 20:15,2,375,3.1668
10/1/2020 20:20,2,374,3.1584
10/1/2020 20:25,2,372,3.1416
10/1/2020 20:30,2,372,3.1416
10/1/2020 20:35,2,376,3.1752
10/1/2020 20:40,2,376,3.1752
10/1/2020 20:45,2,370,3.1248
10/1/2020 20:50,2,375,3.1668
10/1/2020 20:55,2,376,3.1752
10/1/2020 21:00,2,379,3.2004
10/1/2020 21:05,2,378,3.192
10/1/2020 21:10,2,377,3.1836
10/1/2020 21:15,2,370,3.1248
10/1/2020 21:20,2,373,3.15
10/1/2020 21:25,2,380,3.2088
10/1/2020 21:30,2,378,3.192
10/1/2020 21:35,2,375,3.1668
10/1/2020 21:40,2,372,3.1416
10/1/2020 21:45,2,371,3.1332
10/1/2020 21:50,2,378,3.192
10/1/2020 21:55,2,375,3.1668
10/1/2020 22:00,2,378,3.192
10/1/2020 22:05,2,380,3.2088
10/1/2020 22:10,2,378,3.192
10/1/2020 22:15,2,371,3.1332
10/1/2020 22:20,2,375,3.1668
10/1/2020 22:25,2,374,3.1584
10/1/2020 22:30,2,379,3.2004
10/1/2020 22:35,2,378,3.192
10/1/2020 22:40,2,370,3.1248
10/1/2020 22:45,2,371,3.1332
10/1/2020 22:50,2,373,3.15
10/1/2020 22:55,2,370,3.1248
10/1/2020 23:00,2,377,3.1836
10/1/2020 23:05,2,375,3.1668
10/1/2020 23:10,2,370,3.1248
10/1/2020 23:15,2,372,3.1416
10/1/2020 23:20,2,378,3.192
10/1/2020 23:25,2,377,3.1836
10/1/2020 23:30,2,379,3.2004
10/1/2020 23:35,2,373,3.15
10/1/2020 23:40,2,370,3.1248
10/1/2020 23:45,2,373,3.15
10/1/2020 23:50,2,372,3.1416
10/1/2020 23:55,2,375,3.1668
10/2/2020 0:00,2,380,3.2088
10/2/2020 0:05,2,376,3.1752
10/2/2020 0:10,2,373,3.15
10/2/2020 0:15,2,378,3.192
10/2/2020 0:20,2,372,3.1416
10/2/2020 0:25,2,378,3.192
10/2/2020 0:30,2,386,3.2592
10/2/2020 0:35,2,379,3.2004
10/2/2020 0:40,2,372,3.1416
10/2/2020 0:45,2,375,3.1668
10/2/2020 0:50,2,374,3.1584
10/2/2020 0:55,2,381,3.2172
10/2/2020 1:00,2,376,3.1752
10/2/2020 1:05,2,375,3.1668
10/2/2020 1:10,2,377,3.1836
10/2/2020 1:15,2,379,3.2004
10/2/2020 1:20,2,375,3.1668
10/2/2020 1:25,2,378,3.192
10/2/2020 1:30,2,377,3.1836
10/2/2020 1:35,2,376,3.1752
10/2/2020 1:40,2,373,3.15
10/2/2020 1:45,2,375,3.1668
10/2/2020 1:50,2,376,3.1752
10/2/2020 1:55,2,378,3.192
10/2/2020 2:00,2,372,3.1416
10/2/2020 2:05,2,373,3.15
10/2/2020 2:10,2,376,3.1752
10/2/2020 2:15,2,375,3.1668
10/2/2020 2:20,2,382,3.2256
10/2/2020 2:25,2,377,3.1836
10/2/2020 2:30,2,377,3.1836
10/2/2020 2:35,2,372,3.1416
10/2/2020 2:40,2,375,3.1668
10/2/2020 2:45,2,376,3.1752
10/2/2020 2:50,2,376,3.1752
10/2/2020 2:55,2,375,3.1668
10/2/2020 3:00,2,374,3.1584
10/2/2020 3:05,2,369,3.1164
10/2/2020 3:10,2,378,3.192
10/2/2020 3:15,2,379,3.2004
10/2/2020 3:20,2,378,3.192
10/2/2020 3:25,2,376,3.1752
10/2/2020 3:30,2,374,3.1584
10/2/2020 3:35,2,372,3.1416
10/2/2020 3:40,2,373,3.15
10/2/2020 3:45,2,378,3.192
10/2/2020 3:50,2,378,3.192
10/2/2020 3:55,2,375,3.1668
10/2/2020 4:00,2,373,3.15
10/2/2020 4:05,2,372,3.1416
10/2/2020 4:10,2,376,3.1752
10/2/2020 4:15,2,378,3.192
10/2/2020 4:20,2,380,3.2088
10/2/2020 4:25,2,374,3.1584
10/2/2020 4:30,2,373,3.15
10/2/2020 4:35,2,374,3.1584
10/2/2020 4:40,2,375,3.1668
10/2/2020 4:45,2,369,3.1164
10/2/2020 4:50,2,376,3.1752
10/2/2020 4:55,2,372,3.1416
10/2/2020 5:00,2,377,3.1836
10/2/2020 5:05,2,367,3.0996
10/2/2020 5:10,2,372,3.1416
10/2/2020 5:15,2,368,3.108
10/2/2020 5:20,2,376,3.1752
10/2/2020 5:25,2,376,3.1752
10/2/2020 5:30,2,368,3.108
10/2/2020 5:35,2,368,3.108
10/2/2020 5:40,2,371,3.1332
10/2/2020 5:45,2,373,3.15
10/2/2020 5:50,2,375,3.1668
10/2/2020 5:55,2,370,3.1248
10/2/2020 6:00,2,367,3.0996
10/2/2020 6:05,2,367,3.0996
10/2/2020 6:10,2,370,3.1248
10/2/2020 6:15,2,372,3.1416
10/2/2020 6:20,2,369,3.1164
10/2/2020 6:25,2,376,3.1752
10/2/2020 6:30,2,371,3.1332
10/2/2020 6:35,2,370,3.1248
10/2/2020 6:40,2,375,3.1668
10/2/2020 6:45,2,377,3.1836
10/2/2020 6:50,2,373,3.15
10/2/2020 6:55,2,373,3.15
10/2/2020 7:00,2,371,3.1332
10/2/2020 7:05,2,372,3.1416
10/2/2020 7:10,2,375,3.1668
10/2/2020 7:15,2,385,3.2508
10/2/2020 7:20,2,377,3.1836
10/2/2020 7:25,2,384,3.2424
10/2/2020 7:30,2,377,3.1836
10/2/2020 7:35,2,375,3.1668
10/2/2020 7:40,2,373,3.15
10/2/2020 7:45,2,376,3.1752
10/2/2020 7:50,2,376,3.1752
10/2/2020 7:55,2,372,3.1416
10/2/2020 8:00,2,374,3.1584
10/2/2020 8:05,2,374,3.1584
10/2/2020 8:10,2,374,3.1584
10/2/2020 8:15,2,373,3.15
10/2/2020 8:20,2,377,3.1836
10/2/2020 8:25,2,376,3.1752
10/2/2020 8:30,2,374,3.1584
10/2/2020 8:35,2,373,3.15
10/2/2020 8:40,2,374,3.1584
10/2/2020 8:45,2,380,3.2088
10/2/2020 8:50,2,377,3.1836
10/2/2020 8:55,2,374,3.1584
10/2/2020 9:00,2,371,3.1332
10/2/2020 9:05,2,375,3.1668
10/2/2020 9:10,2,382,3.2256
10/2/2020 9:15,2,381,3.2172
10/2/2020 9:20,2,378,3.192
10/2/2020 9:25,2,374,3.1584
10/2/2020 9:30,2,378,3.192
10/2/2020 9:35,2,377,3.1836
10/2/2020 9:40,2,377,3.1836
10/2/2020 9:45,2,380,3.2088
10/2/2020 9:50,2,379,3.2004
10/2/2020 9:55,2,376,3.1752
10/2/2020 10:00,2,380,3.2088
10/2/2020 10:05,2,384,3.2424
10/2/2020 10:10,2,379,3.2004
10/2/2020 10:15,2,383,3.234
10/2/2020 10:20,2,382,3.2256
10/2/2020 10:25,2,377,3.1836
